ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,EAN,"Swatches Attributes","Bundled Items (JSON-encoded)","Min Bundle Size","Max Bundle Size","Bundle Contents Virtual","Bundle Layout","Bundle Group Mode","Bundle Cart Editing","Bundle Sold Individually","Bundle Form Location","Bundle Sells","Bundle Sells Title","Bundle Sells Discount","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global"
12967,variation,,"Honest to Goodness Peanuts - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,85,,,,,,,id:12916,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12971,variation,,"Precious Coconut - 200g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,50,,,,,,,id:12920,,,,,,1,,,,,,,,,,,,,,,Size,200g,,1
12972,variation,,"Precious Coconut - 300g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,66.96428571,,,,,,,id:12920,,,,,,2,,,,,,,,,,,,,,,Size,300g,,1
12975,variation,,"Delicious & Sweet Apricots - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,88.39285714,,,,,,,id:12968,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12976,variation,,"Delicious & Sweet Apricots - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,142.8571429,,,,,,,id:12968,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12979,variation,,"Kick-Ass Chia - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,70.53571429,,,,,,,id:12918,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12980,variation,,"Kick-Ass Chia - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,120.5357143,,,,,,,id:12918,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12986,variation,,"Macadamian Madness - 150g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,84.82142857,,,,,,,id:12913,,,,,,1,,,,,,,,,,,,,,,Size,150g,,1
12987,variation,,"Macadamian Madness - 300g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,156.25,,,,,,,id:12913,,,,,,2,,,,,,,,,,,,,,,Size,300g,,1
12991,variation,,"Wonderful Walnuts - 150g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,58.03571429,,,,,,,id:12983,,,,,,1,,,,,,,,,,,,,,,Size,150g,,1
12992,variation,,"Wonderful Walnuts - 300g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,100,,,,,,,id:12983,,,,,,2,,,,,,,,,,,,,,,Size,300g,,1
16641,variation,2003250002,"Healthy Frusion - 250g",1,0,visible,,,,,taxable,reduced-rate,0,,,0,0,0.25,,,,0,,,29,,,,,,,id:11257,,,,,,2,7350069140791,,,,,,,,,,,,,,Size,250g,,0
16642,variation,2003250000,"Healthy Frusion - 500g",1,0,visible,,,,,taxable,reduced-rate,0,,,0,0,0.5,,,,0,,,35,,,,,,,id:11257,,,,,,0,7350069140692,,,,,,,,,,,,,,Size,500g,,0
16645,variation,2003150002,"Viking Berries &amp; Nuts - 500g",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,0,,,29,,,,,,,id:11260,,,,,,1,7350069140753,,,,,,,,,,,,,,Size,500g,,1
16646,variation,2003150000,"Viking Berries &amp; Nuts - 500g",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,0,,,35,,,,,,,id:11260,,,,,,2,7350069140654,,,,,,,,,,,,,,Size,500g,,1
16647,variation,1001100002,"Ch'almost Chocolate Cacao Nibs - 175g",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.175,,,,0,,,,,,,,,,id:12582,,,,,,1,7350069140463,,,,,,,,,,,,,,Size,175g,,1
16648,variation,1001100000,"Ch'almost Chocolate Cacao Nibs - 350g",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.35,,,,0,,,,,,,,,,id:12582,,,,,,2,7350069140180,,,,,,,,,,,,,,Size,350g,,1
16649,variation,1000410002,"Pistachios, Please Pistachios - 150g",1,0,visible,,,,,taxable,reduced-rate,1,34,,0,0,0.15,,,,0,,,120.54,,,,,,,id:11280,,,,,,1,7350069140593,,,,,,,,,,,,,,Size,150g,,1
16650,variation,1000410000,"Pistachios, Please Pistachios - 350g",1,0,visible,,,,,taxable,reduced-rate,1,20,,0,0,0.3,,,,0,,,212.5,,,,,,,id:11280,,,,,,2,7350069140319,,,,,,,,,,,,,,Size,350g,,1
16652,variation,1000210002,"Miss Valencia Almonds - 250g",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,0,,,89,,,,,,,id:12557,,,,,,1,7350069140555,,,,,,,,,,,,,,Size,250g,,1
16653,variation,1000210000,"Miss Valencia Almonds - 500g",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,0,,,155,,,,,,,id:12557,,,,,,2,7350069140272,,,,,,,,,,,,,,Size,500g,,1
18086,simple,800001,"Healthy Frusion 60g",1,0,visible,"An irresistible mixture of nuts and dried fruit in a just the right size bag. Flirty Frusion is a healthy mix of some of Mother Earth's most delicious nuts, seeds and fruits. Juicy, sweet apricots and raisins are mixed in perfect fusion with pumpkin seeds, almonds and roasted cashews, packaged in a bag just right for easy carrying. An invitation you can not resist!\n\nOur nuts and ingredients are of the highest quality and always carefully selected. Roasted and packaged by hand in Sweden.\n\n<strong>Weight: 60g</strong>","<span style=""font-weight: 400;"">A Healthy Frusion is what you get when you create fusion between flavors and nutritional benefits from nature’s very own goodies. This furison is made from golden apricots, succulent raisins, flavorsome pumpkin seeds, creamy almonds and crunchy cashews.</span>\n\n<span style=""font-weight: 400;"">There’s the sweet, there’s the salty; there’s the chewy and there’s the crunchy; there’s a best of each in this bag.</span>\n\n<span style=""font-weight: 400;"">It’s big on flavor but small on space. Coming in a 60g pocket-size bag, Healthy Frusion is the ultimate on-the-go snack that is perfect for anytime and anyplace. </span>",,,taxable,reduced-rate,1,2204,,0,0,0.06,,,,1,,,25,"Berries, dried fruit, mix, Nuts, pocket-size","fruit, gluten-free, lactose-free, natural, Nuts, pocket-size, seeds",,https://thisisnuts.co/wp-content/uploads/2021/09/healthy-frusion-mini-1200x1200-1.jpg,,,,,,,,,0,7350069140036,,,,,,,,,,,,,,Size,"250g, 500g",1,0
18270,simple,123321,"Payment testing",1,0,visible,,123123,,,taxable,reduced-rate,0,0,,0,0,,,,,1,,1,2,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18344,simple,5017,"Cooperate Box",1,0,visible,,"Cooperate Box for B2B subscription user",,,taxable,reduced-rate,1,101,,0,0,0.25,49,24,7,1,,,60,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18353,simple,50000,"new subscription boxes",1,0,visible,,"<table width=""401"">\n<tbody>\n<tr>\n<td style=""font-weight: 400;"" width=""401"">new subscription boxes with stripes</td>\n</tr>\n</tbody>\n</table>",,,taxable,reduced-rate,1,96,,0,0,0.08,,,,1,,,40,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18853,simple,3200417,"Viking Berries & Nuts- 70 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.06,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18854,simple,3800001,"Juicy Frusion- 70 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.06,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18855,simple,3800002,"This is Cashew Roasted & Salted- 100 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.04,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18856,simple,3800004,"Courageous Cashews- 100 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.04,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18857,simple,3800005,"Ultimate Luxury Nut Mix- 100 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.04,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18858,simple,3800006,"California Almond Supreme- 100 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.04,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18859,simple,3800008,"Smokin' hot Almonds- 100 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.04,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18860,simple,31000110000,"Perfect Cashews -13 bags",1,0,hidden,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18861,simple,31000110002,"Perfect Cashews -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18862,simple,31000121004,"Skin-on cashews Sea Salt -15 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.065,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18863,simple,31000121404,"Skin-on cashews Cacao -15 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.065,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18864,simple,31000121504,"Skin-on cashews Garlic & Pepper -15 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.065,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18865,simple,31000210000,"Miss Valencia Almonds -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18866,simple,31000210002,"Miss Valencia Almonds -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18867,simple,31000210301,"Soft-Ground Almond Flour -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.4,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18868,simple,31000210303,"Soft-Ground Almond Flour -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.2,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18869,simple,31000410000,"Pistachios, Please -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.3,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18870,simple,31000410002,"Pistachios, Please -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.15,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18871,simple,31000500000,"Macadamian Madness -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.3,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18872,simple,31000500002,"Macadamian Madness -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.15,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18873,simple,31000710000,"Wonderful Walnuts -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.3,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18874,simple,31000810000,"Honest to Goodness Peanuts -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18875,simple,31000810001,"Honest to Goodness Peanuts -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18876,simple,31001000301,"Precious Coconut Flour -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18877,simple,31001000303,"Precious Coconut Flour -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18878,simple,31001020401,"Precious Coconut  -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.3,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18879,simple,31001020403,"Precious Coconut  -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.2,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18880,simple,31001030120,"Kenny the Champion Bar -12 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.042,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18881,simple,31001100000,"Ch'almost Chocolate Cacao Nibs -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.35,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18882,simple,31001100002,"Ch'almost Chocolate Cacao Nibs -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.175,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18883,simple,31001310300,"Get Real Tiger Meal -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18884,simple,31001310302,"Get Real Tiger Meal -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18885,simple,31001320000,"Got Guts Tiger Nuts -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18886,simple,31001320002,"Got Guts Tiger Nuts -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18887,simple,31001330122,"Charlie the Protein Bar -12 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.042,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18888,simple,31010310000,"Kick-ass Chia -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18889,simple,31010310002,"Kick-ass Chia -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18890,simple,31011210001,"Delicate & Juicy Mulberries -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18891,simple,31011210003,"Delicate & Juicy Mulberries -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.125,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18892,simple,31020231001,"Crazy For Cranberries -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.35,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18893,simple,31020231003,"Crazy For Cranberries -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.15,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18894,simple,31020430001,"Go Goji Berries -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.3,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18895,simple,31020430003,"Go Goji Berries -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.15,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18896,simple,31021630001,"Delicious Dates -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18897,simple,31021630003,"Delicious Dates -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18898,simple,31021730001,"Size doesn't matter Golden Berries -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.35,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18899,simple,31021730003,"Size doesn't matter Golden Berries -20 bags",1,0,visible,,,,,taxable,reduced-rate,1,21,,0,0,0.15,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18900,simple,31021830001,"Delicious & Sweet Apricot -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18901,simple,31021830003,"Delicious & Sweet Apricot -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18902,simple,31200071000,"Wonderful Walnuts -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.15,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18903,simple,32000120000,"Precious Cashews -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.45,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18904,simple,32000120002,"Precious Cashews -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.225,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18905,simple,32000130000,"Yogurt covered Cashew -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18906,simple,32000130002,"Yogurt covered Cashew -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18907,simple,32000130100,"Scrumptious Chocolate Cashews -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18908,simple,32000130102,"Scrumptious Chocolate Cashews -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18909,simple,32000221000,"Sinfully Salty Almonds -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18910,simple,32000221002,"Sinfully Salty Almonds -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18911,simple,32000221100,"Smokin' hot Almonds -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.4,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18912,simple,32000221102,"Smokin' hot Almonds -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.2,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18913,simple,32000230000,"Addictive Yogurt Almonds -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18914,simple,32000230001,"Addictive Yogurt Almonds -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18915,simple,32000230200,"Dark & Salty Almonds -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18916,simple,32000230202,"Dark & Salty Almonds -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18917,simple,32000230300,"Perfect Cinnamon Almonds -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18918,simple,32000230302,"Perfect Cinnamon Almonds -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18919,simple,32000230400,"Caressing Cardamom Almonds -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18920,simple,32000230402,"Caressing Cardamom Almonds -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18921,simple,32000230500,"Heavenly Caramel Almonds -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18922,simple,32000230501,"Heavenly Caramel Almonds -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18923,simple,32000230700,"Tira Miss-You Almonds -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18924,simple,32000230701,"Tira Miss-You Almonds -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18925,simple,32000330100,"Triple Chocolate Hazelnuts -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18926,simple,32000330101,"Triple Chocolate Hazelnuts -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18927,simple,32000330600,"Wake Me Up Hazelnuts -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18928,simple,32000330601,"Wake Me Up Hazelnuts -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18929,simple,32000521000,"Roasted & Salted Macadamia -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.3,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18930,simple,32000521002,"Roasted & Salted Macadamia -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.15,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18931,simple,32000521300,"Cheesy Bites Macadamia -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.3,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18932,simple,32000521302,"Cheesy Bites Macadamia -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.15,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18933,simple,32000810000,"Uncannily Good Pecans -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.3,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18934,simple,32000810001,"Uncannily Good Pecans -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.15,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18935,simple,32001201000,"Big Boy Cashews -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18936,simple,32001201002,"Big Boy Cashews -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18937,simple,32003150000,"Viking Berries & Nuts -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18938,simple,32003150002,"Viking Berries & Nuts -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18939,simple,32003250000,"Juicy Frusion -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18940,simple,32003250002,"Juicy Frusion -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18941,simple,32003310000,"Totally Virgin Nut Mix Natural -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18942,simple,32003310002,"Totally Virgin Nut Mix Natural -20 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
18943,simple,32003421000,"Roasted & Salted The Ultimate Mix -13 bags",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,1,,,,Uncategorized,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
